SeriesInstanceUID,prediction
1.3.46.670589.11.10042.5.0.7548.2024022512123876405,0
1.3.46.670589.11.10042.5.0.7548.2024022512115385404,0
1.3.46.670589.11.10042.5.0.7548.2024022512134245436,0
1.3.46.670589.11.10042.5.0.7548.2024022512435325146,0
1.3.46.670589.11.10042.5.0.7548.2024022512443796147,0
1.3.46.670589.11.10042.5.0.7548.2024022512454184178,0
1.3.46.670589.11.10042.5.0.7548.2024022513415662943,0
1.3.46.670589.11.10042.5.0.7548.2024022513424134944,0
1.3.46.670589.11.10042.5.0.7548.2024022513434529975,0
1.3.46.670589.11.10042.5.0.7548.2024022516303279723,0
1.3.46.670589.11.10042.5.0.7548.2024022516295468692,0
1.3.46.670589.11.10042.5.0.7548.2024022516285209691,0
1.3.46.670589.11.10042.5.0.7548.2024022521510948634,0
1.3.46.670589.11.10042.5.0.7548.2024022521535195749,0
1.3.46.670589.11.10042.5.0.7548.2024022521525189718,0
1.3.46.670589.11.10042.5.0.7548.2024022522051860021,0
1.3.46.670589.11.10042.5.0.7548.2024022522035114990,0
1.3.46.670589.11.10042.5.0.7548.2024022522004412867,0
1.3.46.670589.11.10042.5.0.7548.2024022522102529112,0
1.3.46.670589.11.10042.5.0.7548.2024022522121026144,0
1.3.46.670589.11.10042.5.0.7548.2024022522131020170,0
1.3.46.670589.11.10042.5.0.7548.2024022522244423450,0
1.3.46.670589.11.10042.5.0.7548.2024022522234403425,0
1.3.46.670589.11.10042.5.0.7548.2024022522204975304,0
1.3.46.670589.11.10042.5.0.7548.2024022522440045787,0
1.3.46.670589.11.10042.5.0.7548.2024022522393664639,0
1.3.46.670589.11.10042.5.0.7548.2024022522423337762,0
1.3.46.670589.11.10042.5.0.2852.2024022607022498030,0
1.3.46.670589.11.10042.5.0.2852.2024022607030965037,0
1.3.46.670589.11.10042.5.0.2852.2024022607041356062,0
1.3.46.670589.11.10042.5.0.2852.2024022607455882570,0
1.3.46.670589.11.10042.5.0.2852.2024022607470314601,0
1.3.46.670589.11.10042.5.0.2852.2024022607451425569,0
1.3.46.670589.11.10042.5.0.2852.2024022610562306471,0
1.3.46.670589.11.10042.5.0.2852.2024022610552284440,0
1.3.46.670589.11.10042.5.0.2852.2024022610544171439,0
1.3.46.670589.11.10042.5.0.2852.2024022612093735093,0
1.3.46.670589.11.10042.5.0.2852.2024022612083360062,0
1.3.46.670589.11.10042.5.0.2852.2024022612074790061,0
1.3.46.670589.11.10042.5.0.2852.2024022612180273240,0
1.3.46.670589.11.10042.5.0.2852.2024022612184409241,0
1.3.46.670589.11.10042.5.0.2852.2024022612194403272,0
1.3.46.670589.11.10042.5.0.2852.2024022612485421791,0
1.3.46.670589.11.10042.5.0.2852.2024022612475001760,0
1.3.46.670589.11.10042.5.0.2852.2024022612470515759,0
1.3.46.670589.11.10042.5.0.2852.2024022614164973995,0
1.3.46.670589.11.10042.5.0.2852.2024022614173075996,0
1.3.46.670589.11.10042.5.0.2852.2024022614183056027,0
1.3.46.670589.11.10042.5.0.2852.2024022616461815410,0
1.3.46.670589.11.10042.5.0.2852.2024022616483975442,0
1.3.46.670589.11.10042.5.0.2852.2024022616471560411,0
1.3.46.670589.11.10042.5.0.2852.2024022616573415623,0
1.3.46.670589.11.10042.5.0.2852.2024022616543278564,0
1.3.46.670589.11.10042.5.0.2852.2024022616562475590,0
1.3.46.670589.11.10042.5.0.2852.2024022617072957834,0
1.3.46.670589.11.10042.5.0.2852.2024022617081051835,0
1.3.46.670589.11.10042.5.0.2852.2024022617091806866,0
1.3.46.670589.11.10042.5.0.2852.2024022620250948978,0
1.3.46.670589.11.10042.5.0.2852.2024022620255504979,0
1.3.46.670589.11.10042.5.0.2852.2024022620271603012,0
1.3.46.670589.11.10042.5.0.8184.2024011213414729197,0
1.3.46.670589.11.10042.5.0.8184.2024011213424456198,0
1.3.46.670589.11.10042.5.0.8184.2024011213440393231,0
1.3.46.670589.11.10042.5.0.8184.2024011214141118865,0
1.3.46.670589.11.10042.5.0.8184.2024011214153039898,0
1.3.46.670589.11.10042.5.0.8184.2024011214131381864,0
1.3.46.670589.11.10042.5.0.8184.2024011216563265789,0
1.3.46.670589.11.10042.5.0.8184.2024011216555868788,0
1.3.46.670589.11.10042.5.0.8184.2024011216574692838,0
1.3.46.670589.11.10042.5.0.8184.2024011216501907695,0
1.3.46.670589.11.10042.5.0.8184.2024011216485373600,0
1.3.46.670589.11.10042.5.0.8184.2024011216472870574,0
1.3.46.670589.11.10042.5.0.8184.2024011216420857481,0
1.3.46.670589.11.10042.5.0.8184.2024011216392478360,0
1.3.46.670589.11.10042.5.0.8184.2024011216404648392,0
1.3.46.670589.11.10042.5.0.8184.2024011221044554213,0
1.3.46.670589.11.10042.5.0.8184.2024011221060756244,0
1.3.46.670589.11.10042.5.0.8184.2024011221040920212,0
1.3.46.670589.11.10042.5.0.8184.2024011221330195648,0
1.3.46.670589.11.10042.5.0.8184.2024011221322531647,0
1.3.46.670589.11.10042.5.0.8184.2024011221342728679,0
1.3.46.670589.11.10042.5.0.8184.2024011221413059797,0
1.3.46.670589.11.10042.5.0.8184.2024011221421060798,0
1.3.46.670589.11.10042.5.0.8184.2024011221433704829,0
1.3.46.670589.11.10042.5.0.8184.2024011300143276800,0
1.3.46.670589.11.10042.5.0.8184.2024011300150675801,0
1.3.46.670589.11.10042.5.0.8184.2024011300163214832,0
1.3.46.670589.11.10042.5.0.7864.2023121712395134166,0
1.3.46.670589.11.10042.5.0.7864.2023121712403218167,0
1.3.46.670589.11.10042.5.0.7864.2023121712413268198,0
1.3.46.670589.11.10042.5.0.7864.2023121713151843792,0
1.3.46.670589.11.10042.5.0.7864.2023121713161821823,0
1.3.46.670589.11.10042.5.0.7864.2023121713143748767,0
1.3.46.670589.11.10042.5.0.7864.2023121713252967973,0
1.3.46.670589.11.10042.5.0.7864.2023121713262962004,0
1.3.46.670589.11.10042.5.0.7864.2023121713244887972,0
1.3.46.670589.11.10042.5.0.7864.2023121723213804174,0
1.3.46.670589.11.10042.5.0.7864.2023121723204585149,0
1.3.46.670589.11.10042.5.0.7864.2023121723231248206,0
1.3.46.670589.11.10042.5.0.4960.2023122910211560717,0
1.3.46.670589.11.10042.5.0.4960.2023122910223487750,0
1.3.46.670589.11.10042.5.0.4960.2023122910201578716,0
1.3.46.670589.11.10042.5.0.4960.2023122910523317453,0
1.3.46.670589.11.10042.5.0.4960.2023122910511390420,0
1.3.46.670589.11.10042.5.0.4960.2023122910501662419,0
1.3.46.670589.11.10042.5.0.4960.2023122911015128629,0
1.3.46.670589.11.10042.5.0.4960.2023122911005410628,0
1.3.46.670589.11.10042.5.0.4960.2023122911031067662,0
1.3.46.670589.11.10042.5.0.4960.2023122913265645209,0
1.3.46.670589.11.10042.5.0.4960.2023122913282043262,0
1.3.46.670589.11.10042.5.0.4960.2023122913255121208,0
1.3.46.670589.11.10042.5.0.4960.2023122915412826622,0
1.3.46.670589.11.10042.5.0.4960.2023122915425356653,0
1.3.46.670589.11.10042.5.0.4960.2023122915405409621,0
1.3.46.670589.11.10042.5.0.4960.2023122916092245162,0
1.3.46.670589.11.10042.5.0.4960.2023122916075698131,0
1.3.46.670589.11.10042.5.0.4960.2023122916072304130,0
1.3.46.670589.11.10042.5.0.4960.2023122919181029128,0
1.3.46.670589.11.10042.5.0.4960.2023122919164051102,0
1.3.46.670589.11.10042.5.0.4960.2023122919193545223,0
1.3.46.670589.11.10042.5.0.4960.2023122919112039009,0
1.3.46.670589.11.10042.5.0.4960.2023122919100170914,0
1.3.46.670589.11.10042.5.0.4960.2023122919083951888,0
1.3.46.670589.11.10042.5.0.4960.2023122920295431523,0
1.3.46.670589.11.10042.5.0.4960.2023122920292026522,0
1.3.46.670589.11.10042.5.0.4960.2023122920311976554,0
1.3.46.670589.11.10042.5.0.4960.2023122921050389269,0
1.3.46.670589.11.10042.5.0.4960.2023122921053776270,0
1.3.46.670589.11.10042.5.0.4960.2023122921070014301,0
1.3.46.670589.11.10042.5.0.4960.2023122920495567972,0
1.3.46.670589.11.10042.5.0.4960.2023122920483042883,0
1.3.46.670589.11.10042.5.0.4960.2023122920470353851,0
1.3.46.670589.11.10042.5.0.4960.2023122920552262066,0
1.3.46.670589.11.10042.5.0.4960.2023122920544870065,0
1.3.46.670589.11.10042.5.0.4960.2023122920585446143,0
1.3.46.670589.11.10042.5.0.4960.2023122921345660745,0
1.3.46.670589.11.10042.5.0.4960.2023122921332417712,0
1.3.46.670589.11.10042.5.0.4960.2023122921324657711,0
1.3.46.670589.11.10042.5.0.4960.2023122921430000897,0
1.3.46.670589.11.10042.5.0.4960.2023122921413259871,0
1.3.46.670589.11.10042.5.0.4960.2023122921442543992,0
1.3.46.670589.11.10042.5.0.3364.2024011107061143468,0
1.3.46.670589.11.10042.5.0.3364.2024011107065601469,0
1.3.46.670589.11.10042.5.0.3364.2024011107075962500,0
1.3.46.670589.11.10042.5.0.3364.2024011109300775560,0
1.3.46.670589.11.10042.5.0.3364.2024011109292707559,0
1.3.46.670589.11.10042.5.0.3364.2024011109310804591,0
1.3.46.670589.11.10042.5.0.3364.2024011109404376798,0
1.3.46.670589.11.10042.5.0.3364.2024011109412481799,0
1.3.46.670589.11.10042.5.0.3364.2024011109422595825,0
1.3.46.670589.11.10042.5.0.3364.2024011109503171037,0
1.3.46.670589.11.10042.5.0.3364.2024011109511265038,0
1.3.46.670589.11.10042.5.0.3364.2024011109521264069,0
1.3.46.670589.11.10042.5.0.3364.2024011111033968677,1
1.3.46.670589.11.10042.5.0.3364.2024011111042048678,1
1.3.46.670589.11.10042.5.0.3364.2024011111052104709,1
1.3.46.670589.11.10042.5.0.3364.2024011111291121122,0
1.3.46.670589.11.10042.5.0.3364.2024011111283050121,0
1.3.46.670589.11.10042.5.0.3364.2024011111301145155,0
1.3.46.670589.11.10042.5.0.3364.2024011114365229211,0
1.3.46.670589.11.10042.5.0.3364.2024011114360756210,0
1.3.46.670589.11.10042.5.0.3364.2024011114375567242,0
1.3.46.670589.11.10042.5.0.3364.2024011115580193537,0
1.3.46.670589.11.10042.5.0.3364.2024011115572007536,0
1.3.46.670589.11.10042.5.0.3364.2024011115503556469,0
1.3.46.670589.11.10042.5.0.6596.2024021912142312363,1
1.3.46.670589.11.10042.5.0.6596.2024021912123320331,1
1.3.46.670589.11.10042.5.0.6596.2024021912131510338,1
1.3.46.670589.11.10042.5.0.6596.2024021911570395007,0
1.3.46.670589.11.10042.5.0.6596.2024021911555631976,0
1.3.46.670589.11.10042.5.0.6596.2024021911551417939,0
1.3.46.670589.11.10042.5.0.6596.2024021912274881556,0
1.3.46.670589.11.10042.5.0.6596.2024021912285164557,0
1.3.46.670589.11.10042.5.0.6596.2024021912292984588,0
1.3.46.670589.11.10042.5.0.6596.2024021913261200701,0
1.3.46.670589.11.10042.5.0.6596.2024021913265365790,0
1.3.46.670589.11.10042.5.0.6596.2024021913280101815,0
1.3.46.670589.11.10042.5.0.6596.2024021914561070110,1
1.3.46.670589.11.10042.5.0.6596.2024021914570620111,0
1.3.46.670589.11.10042.5.0.6596.2024021914583023142,0
1.3.46.670589.11.10042.5.0.6596.2024021917304487374,1
1.3.46.670589.11.10042.5.0.6596.2024021917182351216,1
1.3.46.670589.11.10042.5.0.6596.2024021917191820217,1
1.3.46.670589.11.10042.5.0.6596.2024021917460348615,1
1.3.46.670589.11.10042.5.0.6596.2024021917440996583,1
1.3.46.670589.11.10042.5.0.6596.2024021917471807658,1
1.3.46.670589.11.10042.5.0.6596.2024021921510510722,0
1.3.46.670589.11.10042.5.0.6596.2024021921501956721,0
1.3.46.670589.11.10042.5.0.6596.2024021921522618755,0
1.3.46.670589.11.10042.5.0.6596.2024021922002837971,0
1.3.46.670589.11.10042.5.0.6596.2024021921594276970,0
1.3.46.670589.11.10042.5.0.6596.2024021922032206058,0
1.3.46.670589.11.10042.5.0.6596.2024021922402757635,0
1.3.46.670589.11.10042.5.0.6596.2024021922373339574,0
1.3.46.670589.11.10042.5.0.6596.2024021922381892575,0
1.3.46.670589.11.10042.5.0.6596.2024021922484506839,0
1.3.46.670589.11.10042.5.0.6596.2024021922475934838,0
1.3.46.670589.11.10042.5.0.6596.2024021922500595872,0
1.3.46.670589.11.10042.5.0.6596.2024021922590881119,0
1.3.46.670589.11.10042.5.0.6596.2024021922573228087,0
1.3.46.670589.11.10042.5.0.6596.2024021922581328088,0
1.3.46.670589.11.10042.5.0.6596.2024022002380856180,0
1.3.46.670589.11.10042.5.0.6596.2024022002364756147,0
1.3.46.670589.11.10042.5.0.6596.2024022002360204146,0
1.3.46.670589.11.10042.5.0.6596.2024022002532339430,0
1.3.46.670589.11.10042.5.0.6596.2024022002515109397,0
1.3.46.670589.11.10042.5.0.6596.2024022002511093396,0
1.3.46.670589.11.10042.5.0.5392.2024020301120360230,0
1.3.46.670589.11.10042.5.0.5392.2024020301133623263,0
1.3.46.670589.11.10042.5.0.5392.2024020301111682229,0
1.3.46.670589.11.10042.5.0.5468.2024020200272907519,0
1.3.46.670589.11.10042.5.0.5468.2024020200260214486,0
1.3.46.670589.11.10042.5.0.5468.2024020200251460485,0
1.3.46.670589.11.10042.5.0.7620.2023122709511796382,0
1.3.46.670589.11.10042.5.0.7620.2023122709521365383,0
1.3.46.670589.11.10042.5.0.7620.2023122709533992418,0
1.3.46.670589.11.10042.5.0.7620.2023122710010165625,0
1.3.46.670589.11.10042.5.0.7620.2023122710014501626,0
1.3.46.670589.11.10042.5.0.7620.2023122710031045657,0
1.3.46.670589.11.10042.5.0.7620.2023122710364492222,0
1.3.46.670589.11.10042.5.0.7620.2023122710354896221,0
1.3.46.670589.11.10042.5.0.7620.2023122710381123253,0
1.3.46.670589.11.10042.5.0.7620.2023122711094203833,1
1.3.46.670589.11.10042.5.0.7620.2023122711014093653,1
1.3.46.670589.11.10042.5.0.7620.2023122710550610561,1
1.3.46.670589.11.10042.5.0.7620.2023122712331401070,0
1.3.46.670589.11.10042.5.0.7620.2023122712310528038,0
1.3.46.670589.11.10042.5.0.7620.2023122712314867039,0
1.3.46.670589.11.10042.5.0.7620.2023122713571859149,0
1.3.46.670589.11.10042.5.0.7620.2023122713412106989,0
1.3.46.670589.11.10042.5.0.7620.2023122713402120988,0
1.3.46.670589.11.10042.5.0.7620.2023122715285050282,0
1.3.46.670589.11.10042.5.0.7620.2023122715292807283,0
1.3.46.670589.11.10042.5.0.7620.2023122715333198361,0
1.3.46.670589.11.10042.5.0.7620.2023122715490603597,1
1.3.46.670589.11.10042.5.0.7620.2023122715483209596,1
1.3.46.670589.11.10042.5.0.7620.2023122715535653671,1
1.3.46.670589.11.10042.5.0.7620.2023122717013934661,0
1.3.46.670589.11.10042.5.0.7620.2023122717021354662,0
1.3.46.670589.11.10042.5.0.7620.2023122717080315736,0
1.3.46.670589.11.10042.5.0.7620.2023122717173854886,0
1.3.46.670589.11.10042.5.0.7620.2023122717181270887,0
1.3.46.670589.11.10042.5.0.7620.2023122717193501918,0
1.3.46.670589.11.10042.5.0.7620.2023122720555837221,0
1.3.46.670589.11.10042.5.0.7620.2023122720573081253,0
1.3.46.670589.11.10042.5.0.7620.2023122720551814219,0
1.3.46.670589.11.10042.5.0.6580.2024020710404789076,0
1.3.46.670589.11.10042.5.0.6580.2024020710393515045,0
1.3.46.670589.11.10042.5.0.6580.2024020710385170044,0
1.3.46.670589.11.10042.5.0.6580.2024020710563081358,1
1.3.46.670589.11.10042.5.0.6580.2024020710571182359,1
1.3.46.670589.11.10042.5.0.6580.2024020710582448390,1
1.3.46.670589.11.10042.5.0.6580.2024020711300415910,0
1.3.46.670589.11.10042.5.0.6580.2024020711322335942,0
1.3.46.670589.11.10042.5.0.6580.2024020711305953911,0
1.3.46.670589.11.10042.5.0.6580.2024020712073303553,1
1.3.46.670589.11.10042.5.0.6580.2024020712062560522,1
1.3.46.670589.11.10042.5.0.6580.2024020712054257521,1
1.3.46.670589.11.10042.5.0.6580.2024020715102981419,0
1.3.46.670589.11.10042.5.0.6580.2024020715061179344,0
1.3.46.670589.11.10042.5.0.6580.2024020715064579350,0
1.3.46.670589.11.10042.5.0.6580.2024020715194856569,0
1.3.46.670589.11.10042.5.0.6580.2024020715224642649,0
1.3.46.670589.11.10042.5.0.6580.2024020715202243570,0
1.3.46.670589.11.10042.5.0.6580.2024020718013690789,0
1.3.46.670589.11.10042.5.0.6580.2024020717572634715,0
1.3.46.670589.11.10042.5.0.6580.2024020717565237684,0
1.3.46.670589.11.10042.5.0.6580.2024020719033493864,0
1.3.46.670589.11.10042.5.0.6580.2024020719020962775,0
1.3.46.670589.11.10042.5.0.6580.2024020719004462743,0
1.3.46.670589.11.10042.5.0.6580.2024020721102831703,0
1.3.46.670589.11.10042.5.0.6580.2024020721124031737,0
1.3.46.670589.11.10042.5.0.6580.2024020721110826704,0
1.3.46.670589.11.10042.5.0.6580.2024020721305429987,0
1.3.46.670589.11.10042.5.0.6580.2024020721321517020,0
1.3.46.670589.11.10042.5.0.6580.2024020721300867986,0
1.3.46.670589.11.10042.5.0.920.2023123109160568667,0
1.3.46.670589.11.10042.5.0.920.2023123109165031668,0
1.3.46.670589.11.10042.5.0.920.2023123109175407699,0
1.3.46.670589.11.10042.5.0.920.2023123110001706510,0
1.3.46.670589.11.10042.5.0.920.2023123110010151511,0
1.3.46.670589.11.10042.5.0.920.2023123110020539542,0
1.3.46.670589.11.10042.5.0.920.2023123110095564664,1
1.3.46.670589.11.10042.5.0.920.2023123110104023665,1
1.3.46.670589.11.10042.5.0.920.2023123110114406696,1
1.3.46.670589.11.10042.5.0.920.2023123110304823019,0
1.3.46.670589.11.10042.5.0.920.2023123110313273020,0
1.3.46.670589.11.10042.5.0.920.2023123110323634051,0
1.3.46.670589.11.10042.5.0.920.2023123111163748856,0
1.3.46.670589.11.10042.5.0.920.2023123111155287855,0
1.3.46.670589.11.10042.5.0.920.2023123111174095887,0
1.3.46.670589.11.10042.5.0.920.2023123116491387854,0
1.3.46.670589.11.10042.5.0.920.2023123116480610829,0
1.3.46.670589.11.10042.5.0.920.2023123116472425788,0
1.3.46.670589.11.10042.5.0.920.2023123121415121355,0
1.3.46.670589.11.10042.5.0.920.2023123121401292322,0
1.3.46.670589.11.10042.5.0.920.2023123121392337321,0
1.3.46.670589.11.10042.5.0.920.2023123123252335940,1
1.3.46.670589.11.10042.5.0.920.2023123123261281941,1
1.3.46.670589.11.10042.5.0.920.2023123123275129974,1
1.3.46.670589.11.10042.5.0.920.2024010101401650883,0
1.3.46.670589.11.10042.5.0.920.2024010101373740823,0
1.3.46.670589.11.10042.5.0.920.2024010101364806822,0
1.3.46.670589.11.10042.5.0.920.2024010102355595755,0
1.3.46.670589.11.10042.5.0.920.2024010102365631780,0
1.3.46.670589.11.10042.5.0.920.2024010102351500754,0
1.3.46.670589.11.10042.5.0.1412.2024020321545257411,0
1.3.46.670589.11.10042.5.0.1412.2024020321541276410,0
1.3.46.670589.11.10042.5.0.1412.2024020321562478444,0
1.3.46.670589.11.10042.5.0.1412.2024020322020585568,0
1.3.46.670589.11.10042.5.0.1412.2024020322024573569,0
1.3.46.670589.11.10042.5.0.1412.2024020322041790602,0
1.3.46.670589.11.10042.5.0.1412.2024020322113060815,0
1.3.46.670589.11.10042.5.0.1412.2024020322134264849,0
1.3.46.670589.11.10042.5.0.1412.2024020322121045816,0
1.3.46.670589.11.10042.5.0.1412.2024020322362546268,0
1.3.46.670589.11.10042.5.0.1412.2024020322350042235,0
1.3.46.670589.11.10042.5.0.1412.2024020322342025234,0
1.3.46.670589.11.10042.5.0.1412.2024020401361682123,0
1.3.46.670589.11.10042.5.0.1412.2024020401370220124,0
1.3.46.670589.11.10042.5.0.1412.2024020401382323157,0
1.3.46.670589.11.10042.5.0.1412.2024020402272567894,0
1.3.46.670589.11.10042.5.0.1412.2024020402251360860,0
1.3.46.670589.11.10042.5.0.1412.2024020402255365861,0
1.3.46.670589.11.10042.5.0.1412.2024020403361959112,1
1.3.46.670589.11.10042.5.0.1412.2024020403345876079,1
1.3.46.670589.11.10042.5.0.1412.2024020403341332078,1
1.3.46.670589.11.10042.5.0.7664.2024010811030381871,0
1.3.46.670589.11.10042.5.0.7664.2024010811034187902,0
1.3.46.670589.11.10042.5.0.7664.2024010811020220870,0
1.3.46.670589.11.10042.5.0.7664.2024010813141287516,0
1.3.46.670589.11.10042.5.0.7664.2024010813151537547,0
1.3.46.670589.11.10042.5.0.7664.2024010813133443499,0
1.3.46.670589.11.10042.5.0.7664.2024010815155745798,0
1.3.46.670589.11.10042.5.0.7664.2024010815164281799,0
1.3.46.670589.11.10042.5.0.7664.2024010815181003832,0
1.3.46.670589.11.10042.5.0.7664.2024010817033767389,0
1.3.46.670589.11.10042.5.0.7664.2024010817020514355,0
1.3.46.670589.11.10042.5.0.7664.2024010817050284414,0
1.3.46.670589.11.10042.5.0.7664.2024010817180184616,1
1.3.46.670589.11.10042.5.0.7664.2024010817184178617,1
1.3.46.670589.11.10042.5.0.7664.2024010817201423654,1
1.3.46.670589.11.10042.5.0.7664.2024010817264775775,0
1.3.46.670589.11.10042.5.0.7664.2024010817260792774,0
1.3.46.670589.11.10042.5.0.7664.2024010817291696849,0
1.3.46.670589.11.10042.5.0.7664.2024010818063804355,0
1.3.46.670589.11.10042.5.0.7664.2024010818051685322,0
1.3.46.670589.11.10042.5.0.7664.2024010818043154321,0
1.3.46.670589.11.10042.5.0.7664.2024010822095325768,0
1.3.46.670589.11.10042.5.0.7664.2024010822083237735,0
1.3.46.670589.11.10042.5.0.7664.2024010822074700734,0
1.3.46.670589.11.10042.5.0.7664.2024010822355504356,0
1.3.46.670589.11.10042.5.0.7664.2024010822342285323,0
1.3.46.670589.11.10042.5.0.7664.2024010822334287322,0
1.3.46.670589.11.10042.5.0.7664.2024010823342857247,1
1.3.46.670589.11.10042.5.0.7664.2024010823330770214,1
1.3.46.670589.11.10042.5.0.7664.2024010823322221213,1
1.3.46.670589.11.10042.5.0.7620.2023122701195618330,0
1.3.46.670589.11.10042.5.0.7620.2023122701183065297,0
1.3.46.670589.11.10042.5.0.7620.2023122701174521296,0
1.3.46.670589.11.10042.5.0.7620.2023122701560214864,0
1.3.46.670589.11.10042.5.0.7620.2023122701544114831,0
1.3.46.670589.11.10042.5.0.7620.2023122701535562830,0
1.3.46.670589.11.10042.5.0.4960.2023123006290246885,0
1.3.46.670589.11.10042.5.0.4960.2023123006273693790,0
1.3.46.670589.11.10042.5.0.4960.2023123006261192764,0
1.3.46.670589.11.10042.5.0.4960.2023123009100526183,0
1.3.46.670589.11.10042.5.0.4960.2023123009113010215,0
1.3.46.670589.11.10042.5.0.4960.2023123009124876304,0
1.3.46.670589.11.10042.5.0.4960.2023123009350685648,0
1.3.46.670589.11.10042.5.0.4960.2023123009375648769,0
1.3.46.670589.11.10042.5.0.4960.2023123009363121680,0
1.3.46.670589.11.10042.5.0.4960.2023123009251287498,0
1.3.46.670589.11.10042.5.0.4960.2023123009202196423,0
1.3.46.670589.11.10042.5.0.4960.2023123009194789422,0
1.3.46.670589.11.10042.5.0.4960.2023123009584851055,0
1.3.46.670589.11.10042.5.0.4960.2023123010030260195,0
1.3.46.670589.11.10042.5.0.4960.2023123010001278081,0
1.3.46.670589.11.10042.5.0.4960.2023123010583826283,0
1.3.46.670589.11.10042.5.0.4960.2023123011000751315,0
1.3.46.670589.11.10042.5.0.4960.2023123011122317625,0
1.3.46.670589.11.10042.5.0.4960.2023123013150773480,0
1.3.46.670589.11.10042.5.0.4960.2023123013154204481,0
1.3.46.670589.11.10042.5.0.4960.2023123013170431512,0
1.3.46.670589.11.10042.5.0.4960.2023123014013634142,0
1.3.46.670589.11.10042.5.0.4960.2023123013575710085,0
1.3.46.670589.11.10042.5.0.4960.2023123013583117086,0
1.3.46.670589.11.10042.5.0.4960.2023123016264671007,1
1.3.46.670589.11.10042.5.0.4960.2023123016274189008,1
1.3.46.670589.11.10042.5.0.4960.2023123016284206039,1
1.3.46.670589.11.10042.5.0.4960.2023123020585026669,0
1.3.46.670589.11.10042.5.0.4960.2023123020593029670,0
1.3.46.670589.11.10042.5.0.4960.2023123021005551703,0
1.3.46.670589.11.10042.5.0.4960.2023123021095392946,0
1.3.46.670589.11.10042.5.0.4960.2023123021074175912,0
1.3.46.670589.11.10042.5.0.4960.2023123021082171913,0
1.3.46.670589.11.10042.5.0.4960.2023123023074054725,0
1.3.46.670589.11.10042.5.0.4960.2023123023053435691,0
1.3.46.670589.11.10042.5.0.4960.2023123023061982692,0
1.3.46.670589.11.10042.5.0.4960.2023123023493214404,0
1.3.46.670589.11.10042.5.0.4960.2023123023501201405,0
1.3.46.670589.11.10042.5.0.4960.2023123023514420438,0
1.3.46.670589.11.10042.5.0.4960.2023123101031175443,0
1.3.46.670589.11.10042.5.0.4960.2023123101035179444,0
1.3.46.670589.11.10042.5.0.4960.2023123101052403480,0
1.3.46.670589.11.10042.5.0.4960.2023123101132593691,0
1.3.46.670589.11.10042.5.0.4960.2023123101145817726,0
1.3.46.670589.11.10042.5.0.4960.2023123101124579690,0
1.3.46.670589.11.10042.5.0.4960.2023123101524668295,0
1.3.46.670589.11.10042.5.0.4960.2023123101520126294,0
1.3.46.670589.11.10042.5.0.4960.2023123101540754328,0
1.3.46.670589.11.10042.5.0.4960.2023123102403223165,0
1.3.46.670589.11.10042.5.0.4960.2023123102394671164,0
1.3.46.670589.11.10042.5.0.4960.2023123102415306198,0
1.3.46.670589.11.10042.5.0.4776.2024021509213912837,1
1.3.46.670589.11.10042.5.0.4776.2024021509232887909,1
1.3.46.670589.11.10042.5.0.4776.2024021509222107878,1
1.3.46.670589.11.10042.5.0.4776.2024021509415479223,0
1.3.46.670589.11.10042.5.0.4776.2024021509404731192,0
1.3.46.670589.11.10042.5.0.4776.2024021509400518152,0
1.3.46.670589.11.10042.5.0.4776.2024021517185026584,0
1.3.46.670589.11.10042.5.0.4776.2024021517163395550,0
1.3.46.670589.11.10042.5.0.4776.2024021517173104551,0
1.3.46.670589.11.10042.5.0.4776.2024021522005087545,0
1.3.46.670589.11.10042.5.0.4776.2024021521592362512,0
1.3.46.670589.11.10042.5.0.4776.2024021521583837511,0
1.3.46.670589.11.10042.5.0.4776.2024021603464290737,0
1.3.46.670589.11.10042.5.0.4776.2024021603450998730,0
1.3.46.670589.11.10042.5.0.4776.2024021603441926679,0
1.3.46.670589.11.10042.5.0.3972.2024031908135426660,0
1.3.46.670589.11.10042.5.0.3972.2024031908145410691,0
1.3.46.670589.11.10042.5.0.3972.2024031908125645659,0
1.3.46.670589.11.10042.5.0.3972.2024031911184584040,0
1.3.46.670589.11.10042.5.0.3972.2024031911194118041,0
1.3.46.670589.11.10042.5.0.3972.2024031911204132072,0
1.3.46.670589.11.10042.5.0.3972.2024031911294846195,0
1.3.46.670589.11.10042.5.0.3972.2024031911304401196,0
1.3.46.670589.11.10042.5.0.3972.2024031911314432227,0
1.3.46.670589.11.10042.5.0.3972.2024031912025362599,1
1.3.46.670589.11.10042.5.0.3972.2024031912035129600,1
1.3.46.670589.11.10042.5.0.3972.2024031912045114631,1
1.3.46.670589.11.10042.5.0.3972.2024031912332110071,0
1.3.46.670589.11.10042.5.0.3972.2024031912351673103,0
1.3.46.670589.11.10042.5.0.3972.2024031912341648072,0
1.3.46.670589.11.10042.5.0.3972.2024031912151239754,0
1.3.46.670589.11.10042.5.0.3972.2024031912141492753,0
1.3.46.670589.11.10042.5.0.3972.2024031912161228779,0
1.3.46.670589.11.10042.5.0.3972.2024031912532578379,0
1.3.46.670589.11.10042.5.0.3972.2024031912550979404,0
1.3.46.670589.11.10042.5.0.3972.2024031912560242405,0
1.3.46.670589.11.10042.5.0.3972.2024031915304943803,0
1.3.46.670589.11.10042.5.0.3972.2024031915314715804,0
